ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2
100638,,900010,7000,-1,160380,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100650,,8704,600,-1,69640,0,1,0,3,0,0,1,0,1,-1,8754,-1,-1,[0|0]
100651,,10100,200,-1,160510,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100652,,8000,2000,-1,160520,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100653,,1730,80,-1,160530,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100654,,20691,1000,-1,160540,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100655,,15120,2800,-1,160550,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100657,,6070,3000,-1,160570,0,3,0,2,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100658,,2070,1800,-1,160580,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100659,,10070,3000,-1,160590,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100660,,4040000,3500,-1,160600,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100664,,111,2000,-1,160640,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100665,,10101,400,-1,160650,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100666,,900010,5000,-1,160660,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100667,,8718,700,-1,69780,0,1,0,3,0,0,1,0,1,-1,8768,-1,-1,[0|0]
100675,,9422,3500,-1,68220,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100676,,20651,1200,-1,160760,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100677,,20780,800,-1,160770,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100678,,20740,1600,-1,160780,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100680,,8000,3000,-1,160800,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100681,,10070,4000,-1,160810,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100682,,6070,3000,-1,160820,0,3,0,2,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100683,,10102,600,-1,160830,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100684,,10103,900,-1,160840,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100686,,8711,800,-1,69710,0,1,0,3,0,0,1,0,1,-1,8761,-1,-1,[0|0]
100687,,8715,800,-1,69750,0,1,0,3,0,0,1,0,1,-1,8765,-1,-1,[0|0]
100688,,303000,2000,-1,160880,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100689,,50040000,180,-1,160890,0,50,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100690,,52050000,120,-1,160900,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100691,,670000,1000,-1,160910,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100692,,670100,1500,-1,160920,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100693,,670200,1000,-1,160930,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100694,,670300,1000,-1,160940,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100695,,111,2000,-1,160950,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100696,,8224,1200,-1,69910,0,1,0,3,0,0,1,0,1,-1,8226,-1,-1,[0|0]
100697,,900010,8000,-1,160970,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100700,,9308,2000,-1,67080,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100701,,900010,10000,-1,170010,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100702,,20775,2000,-1,170020,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100703,,8720,1500,-1,170030,6000,1,0,3,0,0,1,0,1,-1,8770,-1,-1,[0|0]
100704,,40050000,3500,-1,170040,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100705,,30110000,1800,-1,170050,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100706,,31300000,1500,-1,170060,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100707,,10101,400,-1,170070,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100708,,10102,600,-1,170080,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100714,,190,2000,-1,170140,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100715,,3350,2000,-1,170150,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100718,,1310,2000,-1,170180,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100719,,1320,2000,-1,170190,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100720,,1330,2000,-1,170200,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100721,,1350,2000,-1,170210,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100725,,9510,2000,-1,66750,0,1,0,3,0,0,3,0,1,-1,-1,-1,-1,[0|0]
100726,,20681,1200,-1,170260,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100728,,190,4000,-1,170280,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100729,,20683,300,-1,170290,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100730,,32020000,5500,-1,170300,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100732,,50090000,120,-1,170320,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100733,,51020000,600,-1,170330,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100734,,52070000,120,-1,170340,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100737,,962100,2400,-1,170370,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100738,,960300,1500,-1,170380,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100739,,620000,1000,-1,170390,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100740,,620300,1000,-1,170400,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100741,,622100,1500,-1,170410,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100742,,111,6000,-1,200000,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100743,,8717,800,-1,69770,0,1,0,3,0,0,1,0,1,-1,8767,-1,-1,[0|0]
100744,,10103,900,-1,170440,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100745,,10104,1200,-1,170450,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100746,,900010,42000,-1,170460,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100750,,8719,1600,-1,69790,0,1,0,3,0,0,1,0,1,-1,8769,-1,-1,[0|0]
100751,,8701,1200,-1,69610,0,1,0,3,0,0,1,0,1,-1,8751,-1,-1,[0|0]
100752,,8705,2000,-1,69650,0,1,0,3,0,0,1,0,1,-1,8755,-1,-1,[0|0]
100753,,8000,4000,-1,170530,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100754,,10102,600,-1,170540,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100755,,10103,900,-1,170550,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100756,,20683,1200,-1,170560,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100760,,50200000,120,-1,170600,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100761,,52010000,120,-1,170610,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100762,,52020000,120,-1,170620,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100764,,31080000,2000,-1,170640,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100765,,20855,2000,-1,170650,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100766,,31290000,2500,-1,170660,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100767,,32200000,3800,-1,170670,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100770,,1102100,3500,-1,170700,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100771,,111,3000,-1,170710,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100772,,900010,24000,-1,170720,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100773,,1990,2000,-1,170730,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100775,,9323,3000,-1,67230,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100776,,9395,3500,-1,67950,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100777,,8000,5000,-1,170770,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100778,,900010,30000,-1,170780,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100780,,20845,1600,-1,170800,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100784,,53020000,600,-1,170840,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100785,,10104,1200,-1,170850,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100786,,10105,1800,-1,170860,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100792,,52060000,120,-1,170920,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100794,,880000,1000,-1,170940,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100795,,880100,1500,-1,170950,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100796,,880200,1000,-1,170960,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100797,,880300,1000,-1,170970,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100798,,160000,500,-1,170980,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100801,,1700,60,-1,180010,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100802,,20650,2400,-1,180020,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100804,,10101,400,-1,180040,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100805,,10102,600,-1,180050,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100806,,900010,16000,-1,180060,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100813,,940,2500,-1,180130,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100814,,20801,1500,-1,180140,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100825,,9390,4000,-1,67900,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100826,,8000,4000,-1,180260,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100827,,9500,1500,-1,66180,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100828,,10101,400,-1,180280,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100829,,10102,600,-1,180290,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100830,,900010,20000,-1,180300,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100831,,50010000,120,-1,180310,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100832,,20770,1600,-1,180320,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100837,,8710,800,-1,69700,0,1,0,3,0,0,1,0,1,-1,8760,-1,-1,[0|0]
100840,,52190000,120,-1,180400,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100841,,730000,1000,-1,180410,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100842,,730100,1500,-1,180420,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100843,,730200,1000,-1,180430,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100844,,730300,1000,-1,180440,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100845,,1101000,1800,-1,180450,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100851,,10104,1200,-1,180510,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100852,,10105,1800,-1,180520,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100853,,8000,4000,-1,180530,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100854,,15440,3600,-1,180540,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100857,,900010,36000,-1,180570,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100861,,8185,3000,-1,180610,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100862,,20852,1600,-1,180620,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100865,,950,2000,-1,180650,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100866,,20800,1600,-1,180660,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100867,,1990,2000,-1,180670,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100875,,8700,1200,-1,69600,0,1,0,3,0,0,1,0,1,-1,8750,-1,-1,[0|0]
100876,,9501,3000,-1,66460,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100877,,10070,5000,-1,180770,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100878,,20855,3000,-1,180780,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100879,,9404,5500,-1,68040,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100880,,6070,3000,-1,180800,0,3,0,2,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100881,,9000000,7000,-1,180810,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100882,,870000,1000,-1,180820,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100883,,870100,1500,-1,180830,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100884,,870200,1000,-1,180840,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100885,,870300,1000,-1,180850,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100886,,20855,4800,-1,180860,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100887,,1480,3000,-1,180870,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100888,,21010000,4000,-1,180880,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100889,,24060000,1800,-1,180890,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100891,,50020000,180,-1,180910,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100893,,111,3000,-1,180930,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100894,,10103,900,-1,180940,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100895,,10104,1200,-1,180950,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100896,,900010,56000,-1,180960,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100900,,9423,7500,-1,68230,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100901,,8000,5000,-1,190010,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100902,,20751,2400,-1,190020,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100903,,920,1200,-1,190030,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100904,,10105,1800,-1,190040,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100905,,10106,2400,-1,190050,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100909,,190,8000,-1,190090,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100914,,53010000,600,-1,190140,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100915,,660000,1000,-1,190150,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100916,,660100,1500,-1,190160,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100917,,660200,1000,-1,190170,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100918,,660300,1000,-1,190180,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100919,,900010,48000,-1,190190,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100920,,50240000,180,-1,190200,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100925,,9310,1000,-1,67100,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100926,,9327,6000,-1,67270,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100927,,20710,800,-1,190270,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100928,,8000,2000,-1,190280,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100930,,10101,400,-1,190300,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100931,,10102,600,-1,190310,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100932,,900010,6000,-1,190320,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100935,,50100000,120,-1,190350,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100936,,8185,3000,-1,190360,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100937,,7020000,2500,-1,190370,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100940,,2120,400,-1,190400,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100941,,20800,1600,-1,190410,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100950,,9329,2500,-1,67290,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100951,,9392,3000,-1,67920,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100952,,52030000,180,-1,190520,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100953,,10070,3000,-1,190530,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100954,,10102,600,-1,190540,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100955,,10103,900,-1,190550,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100956,,900010,12000,-1,190560,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100957,,20761,800,-1,190570,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100962,,2130,7500,-1,190620,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100963,,3060,200,-1,190630,0,20,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100964,,3070,300,-1,190640,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100965,,890000,1000,-1,190650,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100966,,890100,1500,-1,190660,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100967,,890300,1000,-1,190670,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100976,,8000,5000,-1,190760,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100977,,10070,5000,-1,190770,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100981,,190,8000,-1,190810,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100982,,111,3000,-1,190820,0,10,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100983,,910,1200,-1,190830,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100984,,20723,1600,-1,190840,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100985,,50040000,180,-1,190850,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100986,,52040000,180,-1,190860,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100987,,10106,2400,-1,190870,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100988,,10107,3600,-1,190880,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100989,,900010,64000,-1,190890,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101503,,460000,12000,-1,250030,9107,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101504,,460100,20000,-1,250040,9107,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101505,,460200,12000,-1,250050,9107,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101506,,460300,12000,-1,250060,9107,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101507,,470000,8000,-1,250070,9130,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101508,,470100,12000,-1,250080,9130,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101509,,470200,8000,-1,250090,9130,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101510,,470300,8000,-1,250100,9130,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101511,,480100,20000,-1,250110,9112,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101512,,510000,7000,-1,250120,9118,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101513,,510100,10000,-1,250130,9118,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101514,,510200,7000,-1,250140,9118,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101515,,510300,7000,-1,250150,9118,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101516,,760000,10000,-1,250160,9116,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101517,,760100,15000,-1,250170,9116,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101518,,760200,10000,-1,250180,9116,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101519,,760300,10000,-1,250190,9116,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101520,,770000,12000,-1,250200,9120,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101521,,770100,20000,-1,250210,9120,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101522,,770200,12000,-1,250220,9120,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101523,,770300,12000,-1,250230,9120,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101524,,1050100,12000,-1,250240,9104,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101525,,280000,4000,-1,250250,9119,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101526,,280100,6000,-1,250260,9119,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101527,,280200,4000,-1,250270,9119,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101528,,280300,4000,-1,250280,9119,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101529,,780000,4000,-1,250290,9184,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101530,,780100,6000,-1,250300,9184,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101531,,780200,4000,-1,250310,9184,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101532,,780300,4000,-1,250320,9184,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101549,,51040000,800,-1,250490,9130,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101550,,210000,4000,-1,250500,9182,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101551,,210100,6000,-1,250510,9182,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101552,,210200,4000,-1,250520,9182,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101553,,210300,4000,-1,250530,9182,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101555,,3010000,8000,-1,250550,9164,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101556,,3010100,12000,-1,250560,9164,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101557,,3010200,8000,-1,250570,9164,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101558,,5220000,10000,-1,250580,9146,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101559,,5220100,15000,-1,250590,9146,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101560,,5220200,10000,-1,250600,9146,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101561,,5220300,10000,-1,250610,9146,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101562,,5260000,10000,-1,250620,9190,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101563,,5260100,15000,-1,250630,9190,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101564,,5260200,10000,-1,250640,9190,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101565,,5260300,10000,-1,250650,9190,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101566,,5270000,12000,-1,250660,9143,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101567,,5270100,20000,-1,250670,9143,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101568,,5270200,12000,-1,250680,9143,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101569,,5270300,12000,-1,250690,9143,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101775,,2950,0,-1,270750,9101,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101776,,2951,0,-1,270760,9130,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101777,,2952,0,-1,270770,9104,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101778,,2953,0,-1,270780,9122,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101779,,2954,0,-1,270790,9120,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101780,,2959,0,-1,270800,9118,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101781,,2955,0,-1,270810,9112,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101785,,2956,0,-1,270850,9116,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101786,,2957,0,-1,270860,9107,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101787,,2958,0,-1,270870,9115,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
101788,,2960,0,-1,270880,9111,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
